primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
493,2121,707
430,2122,708
493,2123,708
492,2124,708
494,2125,709
161,2126,709
276,2127,709
276,2128,710
330,2129,710
494,2130,710
281,2131,711
282,2132,711
495,2133,711
495,2134,712
390,2135,712
281,2136,712
432,2137,713
448,2138,713
496,2139,713
496,2140,714
469,2141,714
432,2142,714
333,2143,715
352,2144,715
301,2145,715
301,2146,716
352,2147,716
449,2148,716
401,2149,717
402,2150,717
476,2151,717
401,2152,718
476,2153,718
497,2154,718
497,2155,719
431,2156,719
401,2157,719
498,2158,720
465,2159,720
418,2160,720
418,2161,721
478,2162,721
498,2163,721
230,2164,722
336,2165,722
499,2166,722
499,2167,723
446,2168,723
230,2169,723
500,2170,724
378,2171,724
379,2172,724
379,2173,725
402,2174,725
500,2175,725
476,2176,726
402,2177,726
379,2178,726
501,2179,727
442,2180,727
435,2181,727
435,2182,728
465,2183,728
502,2184,728
503,2185,729
501,2186,729
435,2187,729
435,2188,730
502,2189,730
503,2190,730
504,2191,731
394,2192,731
161,2193,731
161,2194,732
494,2195,732
504,2196,732
378,2197,733
500,2198,733
505,2199,733
505,2200,734
416,2201,734
378,2202,734
506,2203,735
478,2204,735
442,2205,735
442,2206,736
501,2207,736
506,2208,736
507,2209,737
374,2210,737
239,2211,737
239,2212,738
376,2213,738
507,2214,738
331,2215,739
405,2216,739
508,2217,739
508,2218,740
417,2219,740
331,2220,740
448,2221,741
454,2222,741
509,2223,741
510,2224,742
496,2225,742
448,2226,742
448,2227,743
509,2228,743
510,2229,743
463,2230,744
376,2231,744
280,2232,744
511,2233,745
408,2234,745
409,2235,745
409,2236,746
424,2237,746
426,2238,746
444,2239,747
424,2240,747
409,2241,747
409,2242,748
426,2243,748
511,2244,748
512,2245,749
462,2246,749
461,2247,749
461,2248,750
474,2249,750
513,2250,750
513,2251,751
512,2252,751
461,2253,751
490,2254,752
440,2255,752
291,2256,752
408,2257,753
511,2258,753
514,2259,753
514,2260,754
412,2261,754
408,2262,754
454,2263,755
468,2264,755
515,2265,755
516,2266,756
509,2267,756
454,2268,756
454,2269,757
515,2270,757
516,2271,757
270,2272,758
340,2273,758
338,2274,758
270,2275,759
338,2276,759
428,2277,759
364,2278,760
313,2279,760
517,2280,760
518,2281,761
426,2282,761
364,2283,761
517,2284,762
518,2285,762
364,2286,762
519,2287,763
480,2288,763
445,2289,763
445,2290,764
492,2291,764
519,2292,764
520,2293,765
383,2294,765
243,2295,765
243,2296,766
428,2297,766
520,2298,766
313,2299,767
279,2300,767
521,2301,767
521,2302,768
517,2303,768
313,2304,768
468,2305,769
469,2306,769
522,2307,769
522,2308,770
515,2309,770
468,2310,770
344,2311,771
345,2312,771
523,2313,771
523,2314,772
381,2315,772
344,2316,772
467,2317,773
521,2318,773
279,2319,773
458,2320,774
482,2321,774
524,2322,774
524,2323,775
493,2324,775
458,2325,775
324,2326,776
383,2327,776
525,2328,776
525,2329,777
470,2330,777
324,2331,777
402,2332,778
400,2333,778
500,2334,778
526,2335,779
486,2336,779
462,2337,779
462,2338,780
512,2339,780
526,2340,780
527,2341,781
387,2342,781
294,2343,781
294,2344,782
423,2345,782
527,2346,782
528,2347,783
500,2348,783
400,2349,783
400,2350,784
417,2351,784
529,2352,784
529,2353,785
528,2354,785
400,2355,785
474,2356,786
489,2357,786
530,2358,786
530,2359,787
513,2360,787
474,2361,787
531,2362,788
348,2363,788
296,2364,788
296,2365,789
407,2366,789
531,2367,789
316,2368,790
315,2369,790
532,2370,790
533,2371,791
451,2372,791
316,2373,791
316,2374,792
532,2375,792
533,2376,792
465,2377,793
498,2378,793
534,2379,793
534,2380,794
502,2381,794
465,2382,794
305,2383,795
370,2384,795
535,2385,795
535,2386,796
475,2387,796
305,2388,796
424,2389,797
444,2390,797
536,2391,797
536,2392,798
425,2393,798
424,2394,798
469,2395,799
496,2396,799
537,2397,799
537,2398,800
522,2399,800
469,2400,800
447,2401,801
429,2402,801
286,2403,801
538,2404,802
498,2405,802
478,2406,802
478,2407,803
506,2408,803
539,2409,803
539,2410,804
538,2411,804
478,2412,804
315,2413,805
328,2414,805
540,2415,805
540,2416,806
532,2417,806
315,2418,806
485,2419,807
486,2420,807
541,2421,807
542,2422,808
489,2423,808
485,2424,808
485,2425,809
541,2426,809
542,2427,809
352,2428,810
353,2429,810
449,2430,810
334,2431,811
416,2432,811
543,2433,811
543,2434,812
479,2435,812
334,2436,812
544,2437,813
482,2438,813
480,2439,813
480,2440,814
519,2441,814
545,2442,814
545,2443,815
544,2444,815
480,2445,815
336,2446,816
459,2447,816
499,2448,816
450,2449,817
451,2450,817
546,2451,817
546,2452,818
484,2453,818
450,2454,818
547,2455,819
506,2456,819
501,2457,819
501,2458,820
503,2459,820
548,2460,820
548,2461,821
547,2462,821
501,2463,821
308,2464,822
373,2465,822
374,2466,822
308,2467,823
374,2468,823
507,2469,823
507,2470,824
452,2471,824
308,2472,824
437,2473,825
406,2474,825
453,2475,825
438,2476,826
441,2477,826
437,2478,826
549,2479,827
524,2480,827
482,2481,827
482,2482,828
544,2483,828
549,2484,828
550,2485,829
338,2486,829
356,2487,829
356,2488,830
381,2489,830
550,2490,830
406,2491,831
355,2492,831
551,2493,831
552,2494,832
453,2495,832
406,2496,832
551,2497,833
552,2498,833
406,2499,833
486,2500,834
526,2501,834
553,2502,834
553,2503,835
541,2504,835
486,2505,835
554,2506,836
384,2507,836
385,2508,836
385,2509,837
441,2510,837
555,2511,837
385,2512,838
555,2513,838
554,2514,838
556,2515,839
492,2516,839
493,2517,839
493,2518,840
524,2519,840
557,2520,840
557,2521,841
556,2522,841
493,2523,841
345,2524,842
436,2525,842
523,2526,842
558,2527,843
457,2528,843
351,2529,843
351,2530,844
460,2531,844
558,2532,844
559,2533,845
530,2534,845
489,2535,845
489,2536,846
542,2537,846
559,2538,846
487,2539,847
466,2540,847
318,2541,847
355,2542,848
354,2543,848
560,2544,848
560,2545,849
551,2546,849
355,2547,849
496,2548,850
510,2549,850
561,2550,850
562,2551,851
537,2552,851
496,2553,851
496,2554,852
561,2555,852
562,2556,852
327,2557,853
440,2558,853
563,2559,853
563,2560,854
433,2561,854
327,2562,854
564,2563,855
511,2564,855
426,2565,855
426,2566,856
518,2567,856
564,2568,856
565,2569,857
534,2570,857
498,2571,857
498,2572,858
538,2573,858
565,2574,858
349,2575,859
348,2576,859
566,2577,859
567,2578,860
353,2579,860
349,2580,860
566,2581,861
567,2582,861
349,2583,861
282,2584,862
392,2585,862
568,2586,862
568,2587,863
495,2588,863
282,2589,863
569,2590,864
510,2591,864
509,2592,864
509,2593,865
516,2594,865
570,2595,865
570,2596,866
569,2597,866
509,2598,866
330,2599,867
387,2600,867
571,2601,867
571,2602,868
494,2603,868
330,2604,868
457,2605,869
481,2606,869
456,2607,869
572,2608,870
503,2609,870
502,2610,870
502,2611,871
534,2612,871
573,2613,871
573,2614,872
572,2615,872
502,2616,872
398,2617,873
404,2618,873
574,2619,873
574,2620,874
399,2621,874
398,2622,874
575,2623,875
421,2624,875
384,2625,875
384,2626,876
554,2627,876
575,2628,876
576,2629,877
539,2630,877
506,2631,877
506,2632,878
547,2633,878
576,2634,878
354,2635,879
388,2636,879
560,2637,879
577,2638,880
519,2639,880
492,2640,880
492,2641,881
556,2642,881
578,2643,881
578,2644,882
577,2645,882
492,2646,882
550,2647,883
428,2648,883
338,2649,883
579,2650,884
361,2651,884
309,2652,884
309,2653,885
443,2654,885
579,2655,885
503,2656,886
572,2657,886
580,2658,886
580,2659,887
548,2660,887
503,2661,887
360,2662,888
452,2663,888
581,2664,888
581,2665,889
487,2666,889
360,2667,889
500,2668,890
528,2669,890
505,2670,890
515,2671,891
522,2672,891
582,2673,891
583,2674,892
516,2675,892
515,2676,892
582,2677,893
583,2678,893
515,2679,893
348,2680,894
531,2681,894
566,2682,894
405,2683,895
481,2684,895
584,2685,895
584,2686,896
508,2687,896
405,2688,896
512,2689,897
513,2690,897
585,2691,897
586,2692,898
526,2693,898
512,2694,898
585,2695,899
586,2696,899
512,2697,899
587,2698,900
423,2699,900
314,2700,900
314,2701,901
455,2702,901
588,2703,901
314,2704,902
588,2705,902
587,2706,902
441,2707,903
438,2708,903
589,2709,903
589,2710,904
555,2711,904
441,2712,904
590,2713,905
561,2714,905
510,2715,905
510,2716,906
569,2717,906
590,2718,906
567,2719,907
449,2720,907
353,2721,907
591,2722,908
444,2723,908
421,2724,908
421,2725,909
575,2726,909
591,2727,909
513,2728,910
530,2729,910
592,2730,910
592,2731,911
585,2732,911
513,2733,911
593,2734,912
407,2735,912
411,2736,912
411,2737,913
446,2738,913
593,2739,913
511,2740,914
564,2741,914
514,2742,914
522,2743,915
537,2744,915
594,2745,915
594,2746,916
582,2747,916
522,2748,916
588,2749,917
455,2750,917
366,2751,917
366,2752,918
483,2753,918
588,2754,918
367,2755,919
368,2756,919
595,2757,919
595,2758,920
414,2759,920
367,2760,920
596,2761,921
545,2762,921
519,2763,921
519,2764,922
577,2765,922
596,2766,922
370,2767,923
449,2768,923
597,2769,923
597,2770,924
535,2771,924
370,2772,924
325,2773,925
375,2774,925
598,2775,925
598,2776,926
471,2777,926
325,2778,926
524,2779,927
549,2780,927
599,2781,927
599,2782,928
557,2783,928
524,2784,928
574,2785,929
404,2786,929
394,2787,929
504,2788,930
574,2789,930
394,2790,930
476,2791,931
477,2792,931
600,2793,931
600,2794,932
497,2795,932
476,2796,932
601,2797,933
570,2798,933
516,2799,933
516,2800,934
583,2801,934
601,2802,934
602,2803,935
436,2804,935
363,2805,935
363,2806,936
472,2807,936
602,2808,936
438,2809,937
479,2810,937
603,2811,937
603,2812,938
589,2813,938
438,2814,938
604,2815,939
553,2816,939
526,2817,939
526,2818,940
586,2819,940
604,2820,940
391,2821,941
470,2822,941
605,2823,941
605,2824,942
472,2825,942
391,2826,942
606,2827,943
420,2828,943
453,2829,943
453,2830,944
552,2831,944
606,2832,944
534,2833,945
565,2834,945
607,2835,945
607,2836,946
573,2837,946
534,2838,946
387,2839,947
527,2840,947
571,2841,947
608,2842,948
443,2843,948
358,2844,948
358,2845,949
488,2846,949
608,2847,949
609,2848,950
542,2849,950
541,2850,950
541,2851,951
553,2852,951
609,2853,951
610,2854,952
536,2855,952
444,2856,952
444,2857,953
591,2858,953
610,2859,953
530,2860,954
559,2861,954
611,2862,954
611,2863,955
592,2864,955
530,2865,955
322,2866,956
390,2867,956
612,2868,956
612,2869,957
491,2870,957
322,2871,957
537,2872,958
562,2873,958
613,2874,958
613,2875,959
594,2876,959
537,2877,959
593,2878,960
531,2879,960
407,2880,960
392,2881,961
412,2882,961
614,2883,961
614,2884,962
568,2885,962
392,2886,962
538,2887,963
539,2888,963
615,2889,963
616,2890,964
565,2891,964
538,2892,964
615,2893,965
616,2894,965
538,2895,965
415,2896,966
475,2897,966
459,2898,966
395,2899,967
414,2900,967
617,2901,967
617,2902,968
477,2903,968
395,2904,968
618,2905,969
549,2906,969
544,2907,969
544,2908,970
545,2909,970
619,2910,970
544,2911,971
619,2912,971
618,2913,971
376,2914,972
463,2915,972
620,2916,972
620,2917,973
507,2918,973
376,2919,973
417,2920,974
508,2921,974
621,2922,974
621,2923,975
529,2924,975
417,2925,975
622,2926,976
599,2927,976
549,2928,976
549,2929,977
618,2930,977
622,2931,977
383,2932,978
520,2933,978
525,2934,978
623,2935,979
460,2936,979
425,2937,979
425,2938,980
536,2939,980
623,2940,980
624,2941,981
562,2942,981
561,2943,981
561,2944,982
590,2945,982
625,2946,982
561,2947,983
625,2948,983
624,2949,983
626,2950,984
527,2951,984
423,2952,984
423,2953,985
587,2954,985
626,2955,985
368,2956,986
429,2957,986
627,2958,986
627,2959,987
595,2960,987
368,2961,987
569,2962,988
570,2963,988
628,2964,988
628,2965,989
590,2966,989
569,2967,989
629,2968,990
483,2969,990
399,2970,990
399,2971,991
574,2972,991
629,2973,991
375,2974,992
431,2975,992
630,2976,992
630,2977,993
598,2978,993
375,2979,993
539,2980,994
576,2981,994
631,2982,994
631,2983,995
615,2984,995
539,2985,995
381,2986,996
523,2987,996
632,2988,996
632,2989,997
550,2990,997
381,2991,997
328,2992,998
473,2993,998
633,2994,998
633,2995,999
540,2996,999
328,2997,999
547,2998,1000
548,2999,1000
634,3000,1000
635,3001,1001
576,3002,1001
547,3003,1001
547,3004,1002
634,3005,1002
635,3006,1002
470,3007,1003
525,3008,1003
605,3009,1003
416,3010,1004
505,3011,1004
636,3012,1004
636,3013,1005
543,3014,1005
416,3015,1005
556,3016,1006
557,3017,1006
637,3018,1006
638,3019,1007
578,3020,1007
556,3021,1007
556,3022,1008
637,3023,1008
638,3024,1008
440,3025,1009
490,3026,1009
639,3027,1009
639,3028,1010
563,3029,1010
440,3030,1010
640,3031,1011
419,3032,1011
420,3033,1011
420,3034,1012
606,3035,1012
640,3036,1012
641,3037,1013
559,3038,1013
542,3039,1013
542,3040,1014
609,3041,1014
642,3042,1014
642,3043,1015
641,3044,1015
542,3045,1015
481,3046,1016
457,3047,1016
643,3048,1016
481,3049,1017
643,3050,1017
644,3051,1017
644,3052,1018
584,3053,1018
481,3054,1018
557,3055,1019
599,3056,1019
645,3057,1019
645,3058,1020
637,3059,1020
557,3060,1020
567,3061,1021
597,3062,1021
449,3063,1021
646,3064,1022
473,3065,1022
371,3066,1022
371,3067,1023
471,3068,1023
646,3069,1023
572,3070,1024
573,3071,1024
647,3072,1024
648,3073,1025
580,3074,1025
572,3075,1025
647,3076,1026
648,3077,1026
572,3078,1026
428,3079,1027
550,3080,1027
520,3081,1027
649,3082,1028
546,3083,1028
451,3084,1028
451,3085,1029
533,3086,1029
649,3087,1029
548,3088,1030
580,3089,1030
650,3090,1030
650,3091,1031
634,3092,1031
548,3093,1031
452,3094,1032
507,3095,1032
651,3096,1032
651,3097,1033
581,3098,1033
452,3099,1033
484,3100,1034
546,3101,1034
652,3102,1034
652,3103,1035
488,3104,1035
484,3105,1035
545,3106,1036
596,3107,1036
653,3108,1036
653,3109,1037
619,3110,1037
545,3111,1037
654,3112,1038
463,3113,1038
433,3114,1038
433,3115,1039
563,3116,1039
654,3117,1039
655,3118,1040
464,3119,1040
361,3120,1040
361,3121,1041
579,3122,1041
655,3123,1041
656,3124,1042
613,3125,1042
562,3126,1042
562,3127,1043
624,3128,1043
656,3129,1043
602,3130,1044
523,3131,1044
436,3132,1044
657,3133,1045
434,3134,1045
419,3135,1045
640,3136,1046
657,3137,1046
419,3138,1046
577,3139,1047
578,3140,1047
658,3141,1047
659,3142,1048
596,3143,1048
577,3144,1048
577,3145,1049
658,3146,1049
659,3147,1049
660,3148,1050
490,3149,1050
466,3150,1050
466,3151,1051
487,3152,1051
660,3153,1051
661,3154,1052
643,3155,1052
457,3156,1052
457,3157,1053
558,3158,1053
661,3159,1053
662,3160,1054
611,3161,1054
559,3162,1054
559,3163,1055
641,3164,1055
662,3165,1055
446,3166,1056
499,3167,1056
663,3168,1056
663,3169,1057
593,3170,1057
446,3171,1057
388,3172,1058
491,3173,1058
664,3174,1058
664,3175,1059
560,3176,1059
388,3177,1059
565,3178,1060
616,3179,1060
665,3180,1060
665,3181,1061
607,3182,1061
565,3183,1061
666,3184,1062
459,3185,1062
475,3186,1062
475,3187,1063
535,3188,1063
666,3189,1063
412,3190,1064
514,3191,1064
667,3192,1064
667,3193,1065
614,3194,1065
412,3195,1065
553,3196,1066
604,3197,1066
668,3198,1066
669,3199,1067
609,3200,1067
553,3201,1067
668,3202,1068
669,3203,1068
553,3204,1068
654,3205,1069
620,3206,1069
463,3207,1069
390,3208,1070
495,3209,1070
670,3210,1070
670,3211,1071
612,3212,1071
390,3213,1071
586,3214,1072
585,3215,1072
671,3216,1072
672,3217,1073
604,3218,1073
586,3219,1073
586,3220,1074
671,3221,1074
672,3222,1074
490,3223,1075
660,3224,1075
639,3225,1075
431,3226,1076
497,3227,1076
673,3228,1076
673,3229,1077
630,3230,1077
431,3231,1077
585,3232,1078
592,3233,1078
674,3234,1078
674,3235,1079
671,3236,1079
585,3237,1079
666,3238,1080
499,3239,1080
459,3240,1080
675,3241,1081
447,3242,1081
434,3243,1081
434,3244,1082
657,3245,1082
675,3246,1082
570,3247,1083
601,3248,1083
676,3249,1083
677,3250,1084
628,3251,1084
570,3252,1084
570,3253,1085
676,3254,1085
677,3255,1085
487,3256,1086
581,3257,1086
660,3258,1086
678,3259,1087
558,3260,1087
460,3261,1087
460,3262,1088
623,3263,1088
678,3264,1088
583,3265,1089
582,3266,1089
679,3267,1089
680,3268,1090
601,3269,1090
583,3270,1090
679,3271,1091
680,3272,1091
583,3273,1091
681,3274,1092
588,3275,1092
483,3276,1092
483,3277,1093
629,3278,1093
681,3279,1093
479,3280,1094
543,3281,1094
682,3282,1094
682,3283,1095
603,3284,1095
479,3285,1095
573,3286,1096
607,3287,1096
683,3288,1096
683,3289,1097
647,3290,1097
573,3291,1097
523,3292,1098
602,3293,1098
632,3294,1098
414,3295,1099
595,3296,1099
38,3297,1099
38,3298,1100
617,3299,1100
414,3300,1100
580,3301,1101
648,3302,1101
684,3303,1101
684,3304,1102
650,3305,1102
580,3306,1102
685,3307,1103
602,3308,1103
472,3309,1103
472,3310,1104
605,3311,1104
685,3312,1104
429,3313,1105
447,3314,1105
686,3315,1105
686,3316,1106
627,3317,1106
429,3318,1106
582,3319,1107
594,3320,1107
687,3321,1107
687,3322,1108
679,3323,1108
582,3324,1108
688,3325,1109
504,3326,1109
494,3327,1109
494,3328,1110
571,3329,1110
688,3330,1110
447,3331,1111
675,3332,1111
686,3333,1111
578,3334,1112
638,3335,1112
689,3336,1112
689,3337,1113
658,3338,1113
578,3339,1113
499,3340,1114
666,3341,1114
663,3342,1114
71,3343,1115
533,3344,1115
532,3345,1115
532,3346,1116
540,3347,1116
71,3348,1116
690,3349,1117
645,3350,1117
599,3351,1117
599,3352,1118
622,3353,1118
690,3354,1118
535,3355,1119
597,3356,1119
691,3357,1119
691,3358,1120
666,3359,1120
535,3360,1120
508,3361,1121
584,3362,1121
692,3363,1121
692,3364,1122
621,3365,1122
508,3366,1122
693,3367,1123
625,3368,1123
590,3369,1123
590,3370,1124
628,3371,1124
694,3372,1124
590,3373,1125
694,3374,1125
693,3375,1125
574,3376,1126
504,3377,1126
629,3378,1126
112,3379,1127
579,3380,1127
443,3381,1127
443,3382,1128
608,3383,1128
112,3384,1128
576,3385,1129
635,3386,1129
695,3387,1129
695,3388,1130
631,3389,1130
576,3390,1130
620,3391,1131
651,3392,1131
507,3393,1131
518,3394,1132
517,3395,1132
696,3396,1132
697,3397,1133
564,3398,1133
518,3399,1133
518,3400,1134
696,3401,1134
697,3402,1134
594,3403,1135
613,3404,1135
698,3405,1135
698,3406,1136
687,3407,1136
594,3408,1136
699,3409,1137
566,3410,1137
531,3411,1137
531,3412,1138
593,3413,1138
699,3414,1138
517,3415,1139
521,3416,1139
700,3417,1139
700,3418,1140
696,3419,1140
517,3420,1140
592,3421,1141
611,3422,1141
701,3423,1141
702,3424,1142
674,3425,1142
592,3426,1142
592,3427,1143
701,3428,1143
702,3429,1143
681,3430,1144
587,3431,1144
588,3432,1144
30,3433,1145
467,3434,1145
464,3435,1145
464,3436,1146
655,3437,1146
30,3438,1146
703,3439,1147
676,3440,1147
601,3441,1147
601,3442,1148
680,3443,1148
703,3444,1148
597,3445,1149
567,3446,1149
691,3447,1149
521,3448,1150
467,3449,1150
704,3450,1150
704,3451,1151
700,3452,1151
521,3453,1151
705,3454,1152
668,3455,1152
604,3456,1152
604,3457,1153
672,3458,1153
705,3459,1153
688,3460,1154
629,3461,1154
504,3462,1154
30,3463,1155
704,3464,1155
467,3465,1155
611,3466,1156
662,3467,1156
706,3468,1156
706,3469,1157
701,3470,1157
611,3471,1157
707,3472,1158
520,3473,1158
550,3474,1158
550,3475,1159
632,3476,1159
707,3477,1159
473,3478,1160
646,3479,1160
633,3480,1160
609,3481,1161
669,3482,1161
708,3483,1161
708,3484,1162
642,3485,1162
609,3486,1162
707,3487,1163
525,3488,1163
520,3489,1163
709,3490,1164
600,3491,1164
477,3492,1164
477,3493,1165
617,3494,1165
709,3495,1165
75,3496,1166
653,3497,1166
596,3498,1166
596,3499,1167
659,3500,1167
75,3501,1167
626,3502,1168
571,3503,1168
527,3504,1168
497,3505,1169
600,3506,1169
710,3507,1169
710,3508,1170
673,3509,1170
497,3510,1170
616,3511,1171
615,3512,1171
711,3513,1171
23,3514,1172
665,3515,1172
616,3516,1172
616,3517,1173
711,3518,1173
23,3519,1173
587,3520,1174
681,3521,1174
626,3522,1174
600,3523,1175
505,3524,1175
528,3525,1175
528,3526,1176
529,3527,1176
710,3528,1176
710,3529,1177
600,3530,1177
528,3531,1177
634,3532,1178
650,3533,1178
712,3534,1178
712,3535,1179
635,3536,1179
634,3537,1179
567,3538,1180
566,3539,1180
691,3540,1180
505,3541,1181
600,3542,1181
709,3543,1181
709,3544,1182
636,3545,1182
505,3546,1182
641,3547,1183
642,3548,1183
713,3549,1183
714,3550,1184
662,3551,1184
641,3552,1184
713,3553,1185
714,3554,1185
641,3555,1185
581,3556,1186
651,3557,1186
715,3558,1186
715,3559,1187
660,3560,1187
581,3561,1187
536,3562,1188
564,3563,1188
697,3564,1188
610,3565,1189
564,3566,1189
536,3567,1189
697,3568,1190
623,3569,1190
536,3570,1190
716,3571,1191
618,3572,1191
619,3573,1191
619,3574,1192
653,3575,1192
154,3576,1192
154,3577,1193
716,3578,1193
619,3579,1193
563,3580,1194
639,3581,1194
654,3582,1194
471,3583,1195
598,3584,1195
62,3585,1195
62,3586,1196
646,3587,1196
471,3588,1196
13,3589,1197
622,3590,1197
618,3591,1197
618,3592,1198
716,3593,1198
13,3594,1198
699,3595,1199
691,3596,1199
566,3597,1199
644,3598,1200
643,3599,1200
546,3600,1200
546,3601,1201
643,3602,1201
652,3603,1201
649,3604,1202
644,3605,1202
546,3606,1202
607,3607,1203
665,3608,1203
106,3609,1203
106,3610,1204
683,3611,1204
607,3612,1204
666,3613,1205
691,3614,1205
663,3615,1205
552,3616,1206
551,3617,1206
717,3618,1206
552,3619,1207
589,3620,1207
606,3621,1207
717,3622,1208
589,3623,1208
552,3624,1208
613,3625,1209
656,3626,1209
117,3627,1209
117,3628,1210
698,3629,1210
613,3630,1210
688,3631,1211
681,3632,1211
629,3633,1211
10,3634,1212
554,3635,1212
555,3636,1212
555,3637,1213
589,3638,1213
717,3639,1213
555,3640,1214
717,3641,1214
10,3642,1214
31,3643,1215
624,3644,1215
625,3645,1215
625,3646,1216
693,3647,1216
31,3648,1216
651,3649,1217
620,3650,1217
715,3651,1217
551,3652,1218
560,3653,1218
9,3654,1218
9,3655,1219
717,3656,1219
551,3657,1219
615,3658,1220
631,3659,1220
126,3660,1220
126,3661,1221
711,3662,1221
615,3663,1221
685,3664,1222
605,3665,1222
525,3666,1222
525,3667,1223
707,3668,1223
685,3669,1223
91,3670,1224
608,3671,1224
488,3672,1224
488,3673,1225
652,3674,1225
91,3675,1225
637,3676,1226
645,3677,1226
718,3678,1226
719,3679,1227
638,3680,1227
637,3681,1227
718,3682,1228
719,3683,1228
637,3684,1228
715,3685,1229
639,3686,1229
660,3687,1229
495,3688,1230
568,3689,1230
53,3690,1230
53,3691,1231
670,3692,1231
495,3693,1231
645,3694,1232
690,3695,1232
720,3696,1232
645,3697,1233
720,3698,1233
718,3699,1233
685,3700,1234
632,3701,1234
602,3702,1234
554,3703,1235
10,3704,1235
11,3705,1235
11,3706,1236
575,3707,1236
554,3708,1236
624,3709,1237
31,3710,1237
32,3711,1237
32,3712,1238
656,3713,1238
624,3714,1238
571,3715,1239
626,3716,1239
688,3717,1239
491,3718,1240
612,3719,1240
190,3720,1240
190,3721,1241
664,3722,1241
491,3723,1241
648,3724,1242
647,3725,1242
721,3726,1242
722,3727,1243
684,3728,1243
648,3729,1243
648,3730,1244
721,3731,1244
722,3732,1244
593,3733,1245
663,3734,1245
699,3735,1245
610,3736,1246
514,3737,1246
564,3738,1246
723,3739,1247
694,3740,1247
628,3741,1247
628,3742,1248
677,3743,1248
723,3744,1248
685,3745,1249
707,3746,1249
632,3747,1249
529,3748,1250
621,3749,1250
157,3750,1250
157,3751,1251
710,3752,1251
529,3753,1251
650,3754,1252
684,3755,1252
724,3756,1252
724,3757,1253
712,3758,1253
650,3759,1253
654,3760,1254
715,3761,1254
620,3762,1254
543,3763,1255
636,3764,1255
133,3765,1255
133,3766,1256
682,3767,1256
543,3768,1256
725,3769,1257
689,3770,1257
638,3771,1257
638,3772,1258
719,3773,1258
725,3774,1258
533,3775,1259
71,3776,1259
72,3777,1259
72,3778,1260
649,3779,1260
533,3780,1260
671,3781,1261
145,3782,1261
146,3783,1261
146,3784,1262
672,3785,1262
671,3786,1262
671,3787,1263
674,3788,1263
145,3789,1263
688,3790,1264
626,3791,1264
681,3792,1264
589,3793,1265
603,3794,1265
606,3795,1265
13,3796,1266
14,3797,1266
622,3798,1266
14,3799,1267
690,3800,1267
622,3801,1267
639,3802,1268
715,3803,1268
654,3804,1268
514,3805,1269
610,3806,1269
123,3807,1269
123,3808,1270
667,3809,1270
514,3810,1270
647,3811,1271
683,3812,1271
205,3813,1271
205,3814,1272
721,3815,1272
647,3816,1272
661,3817,1273
652,3818,1273
643,3819,1273
179,3820,1274
695,3821,1274
635,3822,1274
635,3823,1275
712,3824,1275
726,3825,1275
635,3826,1276
726,3827,1276
179,3828,1276
699,3829,1277
663,3830,1277
691,3831,1277
558,3832,1278
678,3833,1278
152,3834,1278
152,3835,1279
661,3836,1279
558,3837,1279
669,3838,1280
668,3839,1280
727,3840,1280
56,3841,1281
708,3842,1281
669,3843,1281
669,3844,1282
727,3845,1282
56,3846,1282
79,3847,1283
9,3848,1283
560,3849,1283
560,3850,1284
664,3851,1284
79,3852,1284
658,3853,1285
64,3854,1285
65,3855,1285
658,3856,1286
689,3857,1286
64,3858,1286
65,3859,1287
659,3860,1287
658,3861,1287
575,3862,1288
11,3863,1288
103,3864,1288
103,3865,1289
591,3866,1289
575,3867,1289
642,3868,1290
708,3869,1290
193,3870,1290
193,3871,1291
713,3872,1291
642,3873,1291
52,3874,1292
53,3875,1292
568,3876,1292
568,3877,1293
614,3878,1293
52,3879,1293
728,3880,1294
706,3881,1294
662,3882,1294
662,3883,1295
714,3884,1295
728,3885,1295
74,3886,1296
71,3887,1296
540,3888,1296
540,3889,1297
633,3890,1297
74,3891,1297
125,3892,1298
126,3893,1298
631,3894,1298
631,3895,1299
695,3896,1299
125,3897,1299
584,3898,1300
644,3899,1300
143,3900,1300
143,3901,1301
692,3902,1301
584,3903,1301
172,3904,1302
677,3905,1302
676,3906,1302
676,3907,1303
703,3908,1303
172,3909,1303
103,3910,1304
123,3911,1304
591,3912,1304
123,3913,1305
610,3914,1305
591,3915,1305
136,3916,1306
137,3917,1306
680,3918,1306
680,3919,1307
679,3920,1307
136,3921,1307
137,3922,1308
703,3923,1308
680,3924,1308
41,3925,1309
38,3926,1309
595,3927,1309
595,3928,1310
627,3929,1310
41,3930,1310
668,3931,1311
705,3932,1311
237,3933,1311
237,3934,1312
727,3935,1312
668,3936,1312
61,3937,1313
62,3938,1313
598,3939,1313
598,3940,1314
630,3941,1314
61,3942,1314
665,3943,1315
23,3944,1315
24,3945,1315
24,3946,1316
106,3947,1316
665,3948,1316
46,3949,1317
44,3950,1317
694,3951,1317
44,3952,1318
693,3953,1318
694,3954,1318
694,3955,1319
723,3956,1319
46,3957,1319
166,3958,1320
606,3959,1320
603,3960,1320
603,3961,1321
682,3962,1321
166,3963,1321
684,3964,1322
722,3965,1322
219,3966,1322
219,3967,1323
724,3968,1323
684,3969,1323
166,3970,1324
640,3971,1324
606,3972,1324
162,3973,1325
136,3974,1325
679,3975,1325
