diamond_tag,center_x,center_y,center_z,grad_x,grad_y,grad_z,error_to_exact_gradient
62,-0.22259276693482605,1.960802002369732,0.12475156561892366,-0.21304721690002398,-0.012101665353657195,-0.04414643835176434,0.29178734045494864
63,-0.22316661005206423,1.9694027162379268,-0.10259940796816412,-0.37961114755192227,-0.07683888053752197,-0.17725588038322698,0.35662250449012056
64,-0.588391935986394,1.9045186723498753,-0.0002559240938968567,-0.7362032300187118,-0.22765098608652037,-0.5080590149955843,0.3691676555534543
65,-0.5104059823822035,1.9050481951687317,0.12737824380579232,-0.5599923879602496,-0.013897240675753687,-0.4906741351399782,0.2506759960586518
66,-0.5142579550473444,1.9049129394178297,-0.12412974745572947,-0.6761911014804017,-0.20678394897334937,-0.06672333729357235,0.4302818226014927
67,-0.3692047659522895,1.9386504319499736,0.12473165261086636,-0.3322622733782876,-0.001468251619499511,-0.23511738124831835,0.2982438142196292
68,-0.3692562639324656,1.94689488823997,-0.10361654381709709,-0.5242948886073935,-0.15227323080104796,-0.22075223439002675,0.36824217729987574
69,-0.8659651783383424,1.7956364339135151,0.0006170694534681741,-0.8576167489462962,-0.41090122069378726,-0.7606820751146417,0.4626107161111321
70,-0.6520205932195705,1.861084952192351,0.12796578471559283,-0.6018481201914376,-4.507383986508684e-05,-0.7382227745308946,0.383996370683775
71,-0.6565518483710011,1.8592429594401312,-0.12853918590735938,-0.7412460007635472,-0.2681573203960781,-0.025995328741945378,0.41453254478134066
72,-0.7898354077112831,1.807155697530273,0.12743517741882163,-0.8063276761173355,-0.028766300012860735,-1.102172621721358,0.356482442242127
73,-0.7931731271076143,1.806973877517208,-0.12477321841573652,-0.8477117854202316,-0.3150482467203215,0.19088659416723208,0.4159191594711189
74,-1.1228886246075485,1.647074186588009,0.00021661100761318636,-0.7701706921620204,-0.5240520174298351,-0.9782003488121622,0.47946315913802173
75,-1.0491088135516198,1.6698087597626818,0.12794900372921164,-0.9299264176799664,-0.026669358951493805,-1.7503250510828896,0.5661021916730244
